MovieID,Age,avg(Rating)
1910,18,3.4285714285714284
735,45,3.4285714285714284
547,45,3.4285714285714284
2730,18,3.4285714285714284
1238,18,3.4285714285714284
2639,18,3.4285714285714284
3115,45,3.4285714285714284
2457,45,3.4285714285714284
2405,50,3.4285714285714284
362,45,3.4285714285714284
2002,56,3.4285714285714284
2866,18,3.4285714285714284
3045,50,3.4285714285714284
3310,18,3.4285714285714284
929,35,3.4285714285714284
210,56,3.4285714285714284
2721,18,3.4285714285714284
3552,1,3.4285714285714284
3747,1,3.4285714285714284
964,56,3.4285714285714284
1934,18,3.4285714285714284
1722,50,3.4285714285714284
1060,56,3.4285714285714284
1943,25,3.4285714285714284
3514,50,3.4285714285714284
778,56,3.4285714285714284
2322,56,3.4285714285714284
2193,45,3.4285714285714284
3684,50,3.4285714285714284
1932,25,3.4285714285714284
1916,25,3.4285714285714284
2744,50,3.4285714285714284
3862,18,3.4285714285714284
3420,18,3.4285714285714284
1887,1,3.4285714285714284
2175,25,3.4285714285714284
100,50,3.4285714285714284
450,35,3.4285714285714284
461,50,3.4285714285714284
2056,45,3.4285714285714284
2177,25,3.4285714285714284
2138,45,3.4285714285714284
3050,18,3.4285714285714284
841,25,3.4285714285714284
2252,50,3.4285714285714284
1880,18,3.4285714285714284
2187,50,3.4285714285714284
3186,1,3.4285714285714284
2527,1,3.4285714285714284
3809,56,3.4285714285714284
504,50,3.4285714285714284
2689,25,3.4285714285714284
1914,1,3.4285714285714284
613,25,3.4285714285714284
1339,1,3.4285714285714284
691,50,3.4285714285714284
73,45,3.4285714285714284
2269,56,3.4285714285714284
2879,45,3.4285714285714284
3414,35,3.4285714285714284
3571,1,3.4285714285714284
2727,35,3.4285714285714284
1472,25,3.4285714285714284
3264,45,3.4285714285714284
1373,50,3.4285714285714284
2419,50,3.4285714285714284
2131,50,3.4285714285714284
801,50,3.4285714285714284
322,50,3.4285714285714284
3199,45,3.4285714285714284
3117,50,3.4285714285714284
1006,50,3.4285714285714284
1597,56,3.4285714285714284
806,35,3.4285714285714284
1243,45,3.4285714285714284
1441,56,3.4285714285714284
1023,1,3.4285714285714284
805,56,3.4285714285714284
144,25,3.427860696517413
1909,45,3.4266666666666667
1619,25,3.4265734265734267
2759,35,3.426470588235294
1552,45,3.4262295081967213
3770,25,3.425287356321839
22,18,3.425
3176,45,3.4245283018867925
2311,35,3.4245283018867925
2427,50,3.4242424242424243
231,1,3.4242424242424243
1286,45,3.4242424242424243
2759,45,3.4242424242424243
2376,18,3.4242424242424243
2928,25,3.4242424242424243
2087,18,3.423841059602649
266,45,3.4237288135593222
45,25,3.4236641221374047
2006,25,3.4233983286908076
1480,50,3.423076923076923
2278,56,3.423076923076923
3112,25,3.423076923076923
3638,56,3.423076923076923
1732,50,3.4225352112676055
2528,35,3.4224598930481283
3494,45,3.422222222222222
2280,25,3.421875
164,25,3.421875
3247,35,3.4214876033057853
3107,25,3.4214659685863875
3714,35,3.4210526315789473
1275,45,3.4210526315789473
1670,18,3.4210526315789473
3505,18,3.4210526315789473
180,1,3.4210526315789473
2406,1,3.4210526315789473
2622,1,3.4210526315789473
1542,25,3.4210526315789473
3125,45,3.4210526315789473
492,35,3.4210526315789473
3318,25,3.4210526315789473
2430,45,3.4210526315789473
2182,35,3.4210526315789473
2161,25,3.4206642066420665
266,18,3.4201680672268906
266,25,3.4194630872483223
2173,25,3.4193548387096775
3267,45,3.4193548387096775
3476,50,3.4193548387096775
2901,45,3.4193548387096775
339,18,3.4186046511627906
586,50,3.4186046511627906
2617,50,3.418181818181818
1883,50,3.418181818181818
1799,25,3.4175824175824174
3398,25,3.41726618705036
3107,35,3.4171779141104293
3186,25,3.4171428571428573
2145,25,3.41692789968652
2314,45,3.4166666666666665
901,45,3.4166666666666665
2104,35,3.4166666666666665
2057,25,3.4166666666666665
3734,25,3.4166666666666665
3613,45,3.4166666666666665
2328,45,3.4166666666666665
536,18,3.4166666666666665
299,45,3.4166666666666665
2541,50,3.4166666666666665
2654,18,3.4166666666666665
2390,18,3.4166666666666665
2573,35,3.4166666666666665
3598,50,3.4166666666666665
2896,50,3.4166666666666665
1546,25,3.4166666666666665
224,56,3.4166666666666665
1735,56,3.4166666666666665
2640,56,3.4166666666666665
3506,50,3.4166666666666665
1939,18,3.4166666666666665
805,35,3.4166666666666665
1059,50,3.4166666666666665
206,18,3.4166666666666665
3556,50,3.4166666666666665
3247,1,3.4166666666666665
1917,35,3.416243654822335
2990,35,3.4155844155844157
1020,35,3.4153846153846152
2746,50,3.4150943396226414
2572,18,3.4150197628458496
2455,50,3.4146341463414633
1350,45,3.4146341463414633
543,25,3.414473684210526
1794,35,3.413793103448276
2420,25,3.4136363636363636
3686,18,3.4126984126984126
3930,25,3.4126984126984126
1747,25,3.4119318181818183
1401,25,3.411764705882353
2527,18,3.411764705882353
3427,35,3.411764705882353
3614,56,3.411764705882353
2736,35,3.411764705882353
2159,45,3.411764705882353
1587,56,3.411764705882353
289,18,3.411764705882353
222,45,3.411764705882353
1805,1,3.411764705882353
3496,35,3.411764705882353
3524,25,3.410958904109589
2291,56,3.4107142857142856
2617,35,3.4104046242774566
3868,50,3.41025641025641
317,1,3.41025641025641
2640,35,3.4096385542168677
1835,18,3.4096385542168677
180,25,3.4095238095238094
22,45,3.409090909090909
3827,45,3.409090909090909
187,18,3.409090909090909
1429,35,3.409090909090909
944,35,3.409090909090909
616,25,3.409090909090909
2880,18,3.409090909090909
3409,45,3.409090909090909
3729,25,3.409090909090909
2098,35,3.409090909090909
3251,25,3.4086021505376345
377,18,3.4085714285714284
509,18,3.408450704225352
2139,35,3.4081632653061225
3930,35,3.4074074074074074
2344,45,3.4074074074074074
1093,50,3.4074074074074074
1614,45,3.4074074074074074
1014,45,3.4074074074074074
3430,50,3.4074074074074074
316,25,3.4070796460176993
1033,18,3.4069767441860463
1395,35,3.4065934065934065
266,35,3.4065040650406506
2581,45,3.40625
2420,35,3.40625
799,18,3.40625
3169,45,3.40625
1566,35,3.40625
2867,25,3.4060606060606062
648,35,3.4060402684563758
2490,50,3.4054054054054053
586,1,3.4054054054054053
1485,50,3.4054054054054053
861,35,3.4054054054054053
2112,35,3.4054054054054053
1339,18,3.4052287581699345
1785,25,3.404255319148936
1848,35,3.404255319148936
2683,25,3.4041450777202074
648,25,3.404040404040404
3809,50,3.4035087719298245
2929,25,3.403225806451613
25,45,3.4027777777777777
2772,18,3.4022988505747125
198,18,3.4015748031496065
2427,18,3.4011976047904193
3298,25,3.400735294117647
2334,50,3.4
2472,56,3.4
1017,45,3.4
3483,50,3.4
3618,35,3.4
2231,56,3.4
1353,45,3.4
267,1,3.4
2261,18,3.4
3015,25,3.4
2059,45,3.4
3506,56,3.4
2527,45,3.4
2157,45,3.4
2495,18,3.4
806,56,3.4
465,45,3.4
497,1,3.4
5,1,3.4
3913,35,3.4
2157,25,3.4
2915,1,3.4
3402,35,3.4
1918,45,3.4
1365,50,3.4
2507,45,3.4
3422,25,3.4
3204,18,3.4
3768,56,3.4
2753,45,3.4
2079,45,3.4
1482,18,3.4
1169,56,3.4
2163,56,3.4
149,35,3.4
3349,35,3.4
1038,25,3.4
2977,50,3.4
808,45,3.4
1447,25,3.4
2989,50,3.4
299,50,3.4
2492,50,3.4
2766,50,3.4
600,25,3.4
1441,45,3.4
2165,35,3.4
746,45,3.4
2388,35,3.4
987,45,3.4
709,45,3.4
156,35,3.4
2971,18,3.4
495,25,3.4
1024,1,3.4
1121,18,3.4
3810,50,3.4
1016,35,3.4
1812,35,3.4
434,56,3.4
3557,50,3.4
3173,1,3.4
3272,45,3.4
1503,1,3.4
2785,50,3.4
1870,35,3.4
635,18,3.4
1367,50,3.4
2459,1,3.4
1895,1,3.4
3612,50,3.4
1967,45,3.4
1541,56,3.4
421,35,3.4
1232,45,3.4
1601,35,3.4
2320,1,3.4
441,56,3.4
1053,45,3.4
2820,25,3.4
3252,45,3.4
1598,45,3.4
588,56,3.4
538,45,3.4
1965,1,3.4
1425,45,3.4
3872,18,3.4
2440,18,3.4
3567,35,3.4
2829,1,3.4
2290,18,3.4
268,45,3.4
2125,56,3.4
2676,56,3.4
3318,18,3.4
2253,50,3.4
270,35,3.4
35,18,3.4
483,45,3.4
2499,45,3.4
1487,1,3.4
3349,25,3.4
3795,56,3.4
465,50,3.4
851,50,3.4
2441,45,3.4
2794,56,3.4
2316,45,3.4
3141,56,3.4
2135,56,3.4
615,25,3.4
2696,50,3.4
1754,1,3.4
1733,18,3.4
3927,1,3.4
1979,1,3.4
22,56,3.4
1609,50,3.4
680,18,3.4
3319,50,3.4
2663,50,3.4
3868,56,3.4
3602,56,3.4
1767,35,3.4
483,1,3.4
3066,18,3.4
1173,56,3.4
549,45,3.4
1437,35,3.4
3402,50,3.4
1904,50,3.4
3371,25,3.4
3760,1,3.4
3649,56,3.4
1884,35,3.4
2083,56,3.4
753,45,3.4
1804,56,3.4
1614,56,3.4
3329,35,3.4
317,50,3.4
450,45,3.4
1296,1,3.4
3795,35,3.4
3446,45,3.4
3073,56,3.4
2651,56,3.4
3370,25,3.4
2276,56,3.4
2837,18,3.4
1479,18,3.4
645,25,3.4
1932,45,3.4
14,18,3.4
3734,45,3.4
837,50,3.4
1404,50,3.4
1801,56,3.4
3950,50,3.4
702,45,3.4
2622,50,3.4
1967,56,3.4
2800,25,3.4
1059,18,3.4
665,18,3.4
587,18,3.4
2103,18,3.4
3731,45,3.4
2060,1,3.4
3350,18,3.4
2781,45,3.4
1429,56,3.4
223,56,3.4
2661,56,3.4
3506,18,3.4
592,35,3.397727272727273
1459,35,3.3974358974358974
22,35,3.3970588235294117
1721,1,3.3968253968253967
3107,50,3.3968253968253967
3798,18,3.3963963963963963
3771,25,3.3962264150943398
2641,50,3.3962264150943398
1754,18,3.3962264150943398
2124,45,3.3962264150943398
252,18,3.3958333333333335
1824,25,3.3958333333333335
3571,25,3.3958333333333335
3729,35,3.3958333333333335
1573,50,3.3950617283950617
1722,25,3.3949579831932772
517,45,3.3947368421052633
3081,35,3.3941176470588235
344,1,3.393939393939394
2089,35,3.393939393939394
2424,1,3.393939393939394
3865,18,3.393939393939394
1022,1,3.393939393939394
2889,18,3.393939393939394
1552,1,3.393939393939394
1092,18,3.392857142857143
3173,45,3.392857142857143
3032,50,3.392857142857143
2134,18,3.392857142857143
344,18,3.392670157068063
780,25,3.3925925925925924
1895,18,3.391304347826087
2770,50,3.391304347826087
3163,25,3.391304347826087
3445,45,3.391304347826087
3529,25,3.391304347826087
2476,50,3.391304347826087
1016,25,3.391304347826087
3070,50,3.391304347826087
2718,45,3.391304347826087
3550,35,3.391304347826087
2151,18,3.391304347826087
2659,25,3.391304347826087
1484,18,3.391304347826087
3536,1,3.391304347826087
3478,45,3.391304347826087
2621,25,3.391304347826087
3399,25,3.391304347826087
2424,35,3.391025641025641
3760,35,3.3908045977011496
2018,18,3.3904109589041096
1722,18,3.3902439024390243
381,18,3.3902439024390243
708,50,3.3902439024390243
1614,35,3.3896103896103895
2746,18,3.38953488372093
1372,25,3.389294403892944
1661,35,3.388888888888889
3099,56,3.388888888888889
2414,56,3.388888888888889
3483,35,3.388888888888889
203,45,3.388888888888889
2247,56,3.388888888888889
3086,25,3.388888888888889
2,1,3.388888888888889
507,45,3.388888888888889
112,1,3.388888888888889
2369,56,3.388888888888889
1295,35,3.388059701492537
2433,35,3.3877551020408165
390,25,3.3870967741935485
764,25,3.3870967741935485
3217,35,3.3870967741935485
3769,45,3.3870967741935485
3066,45,3.3870967741935485
507,35,3.3863636363636362
3174,50,3.3863636363636362
3070,18,3.3863636363636362
786,35,3.3863636363636362
2427,25,3.386138613861386
2628,56,3.3857142857142857
1554,45,3.3846153846153846
2106,50,3.3846153846153846
370,45,3.3846153846153846
1922,25,3.3846153846153846
366,1,3.3846153846153846
329,56,3.3846153846153846
1064,45,3.3846153846153846
3566,45,3.3846153846153846
3566,18,3.3846153846153846
443,25,3.3846153846153846
571,25,3.3846153846153846
3806,35,3.3846153846153846
982,25,3.3846153846153846
2167,35,3.3846153846153846
354,25,3.3846153846153846
3628,35,3.3846153846153846
2015,18,3.3846153846153846
748,1,3.3846153846153846
2801,18,3.3846153846153846
2483,25,3.3846153846153846
512,50,3.3846153846153846
3266,35,3.3846153846153846
145,35,3.3846153846153846
3807,25,3.3846153846153846
452,25,3.3846153846153846
3250,50,3.3846153846153846
3791,56,3.3846153846153846
552,35,3.383720930232558
851,25,3.3833333333333333
2469,45,3.382978723404255
3827,25,3.382857142857143
339,25,3.3828125
1777,35,3.382608695652174
2133,35,3.3823529411764706
1552,35,3.3823529411764706
2476,25,3.3819444444444446
1371,45,3.3815789473684212
2657,45,3.381443298969072
1487,35,3.380952380952381
785,50,3.380952380952381
361,18,3.380952380952381
2455,1,3.380952380952381
2171,45,3.380952380952381
3466,18,3.380952380952381
2272,18,3.380952380952381
586,35,3.380952380952381
1310,25,3.380952380952381
2581,50,3.380952380952381
3441,18,3.380952380952381
1620,45,3.380952380952381
2794,18,3.380952380952381
2581,1,3.380952380952381
2469,35,3.3805970149253732
2747,35,3.3797468354430378
3633,35,3.3793103448275863
107,45,3.3793103448275863
2005,45,3.3793103448275863
2112,25,3.3790849673202614
2009,18,3.3783783783783785
653,50,3.3783783783783785
1031,35,3.3780487804878048
1339,45,3.3777777777777778
3785,1,3.3777777777777778
3269,35,3.377551020408163
105,45,3.3773584905660377
3827,35,3.3771929824561404
500,18,3.3764044943820224
2842,25,3.375
1480,56,3.375
1545,18,3.375
1799,35,3.375
3569,25,3.375
277,56,3.375
2017,1,3.375
542,1,3.375
3145,1,3.375
420,1,3.375
229,45,3.375
35,45,3.375
371,50,3.375
469,18,3.375
760,50,3.375
3786,50,3.375
3588,45,3.375
2490,1,3.375
1285,56,3.375
1342,1,3.375
605,45,3.375
361,1,3.375
375,25,3.375
3698,1,3.375
1255,18,3.375
2781,35,3.375
1507,35,3.375
2476,18,3.375
309,35,3.375
3427,25,3.375
3122,50,3.375
1056,35,3.375
2672,1,3.375
3144,35,3.375
3832,35,3.375
2864,18,3.375
2432,1,3.375
241,35,3.375
3798,56,3.375
835,35,3.375
881,35,3.375
2047,35,3.375
61,35,3.375
3342,18,3.375
3427,45,3.375
1150,18,3.375
381,56,3.375
3478,18,3.375
2045,35,3.375
129,25,3.375
2348,56,3.375
1047,56,3.375
2875,45,3.375
2622,56,3.375
2231,45,3.375
635,50,3.375
1680,1,3.375
1715,25,3.375
3223,25,3.375
3404,1,3.375
2518,56,3.375
3622,56,3.375
2301,56,3.375
2305,25,3.375
3591,1,3.375
3062,1,3.375
292,18,3.3734939759036147
2746,35,3.373205741626794
222,18,3.373134328358209
2013,56,3.372549019607843
481,35,3.372093023255814
1441,25,3.372093023255814
2475,35,3.372093023255814
2628,25,3.372093023255814
3072,18,3.371794871794872
1721,18,3.3717105263157894
3055,25,3.3714285714285714
2275,25,3.3714285714285714
2087,1,3.3714285714285714
2454,56,3.3714285714285714
3615,45,3.3703703703703702
2879,18,3.3703703703703702
2043,45,3.3703703703703702
1597,1,3.3703703703703702
18,25,3.3703703703703702
453,18,3.3703703703703702
252,45,3.3703703703703702
48,45,3.3703703703703702
86,18,3.3703703703703702
2738,35,3.3703703703703702
3087,35,3.37
3535,18,3.3697916666666665
3844,35,3.369565217391304
707,56,3.3684210526315788
1722,56,3.3684210526315788
3858,18,3.3684210526315788
1620,25,3.3684210526315788
2099,45,3.3684210526315788
3412,45,3.3684210526315788
3861,1,3.3684210526315788
2476,35,3.3684210526315788
661,45,3.3684210526315788
917,18,3.3684210526315788
1375,35,3.3684210526315788
2361,18,3.3684210526315788
3734,35,3.3684210526315788
2084,18,3.3684210526315788
1516,25,3.3684210526315788
1187,45,3.3684210526315788
3476,35,3.368
781,25,3.36734693877551
2124,50,3.36734693877551
2700,45,3.36734693877551
1049,45,3.3666666666666667
1372,50,3.3666666666666667
266,50,3.3666666666666667
708,25,3.3664383561643834
3197,35,3.3661971830985915
3608,18,3.366120218579235
1883,25,3.3660377358490567
3274,35,3.3658536585365852
2011,45,3.3658536585365852
1758,25,3.3658536585365852
938,35,3.3658536585365852
1658,18,3.3658536585365852
592,50,3.3658536585365852
1051,25,3.3653846153846154
1619,35,3.3653846153846154
999,35,3.3653846153846154
2600,35,3.364864864864865
1088,18,3.364406779661017
1573,25,3.3642384105960264
361,50,3.3636363636363638
1735,50,3.3636363636363638
2417,45,3.3636363636363638
653,1,3.3636363636363638
1966,45,3.3636363636363638
2889,56,3.3636363636363638
1372,35,3.3636363636363638
2240,45,3.3636363636363638
1814,25,3.3636363636363638
2646,45,3.3636363636363638
1733,45,3.3636363636363638
1406,25,3.3636363636363638
3444,35,3.3636363636363638
203,50,3.3636363636363638
236,56,3.3636363636363638
2280,18,3.3636363636363638
2407,1,3.3636363636363638
852,1,3.3636363636363638
1943,35,3.3636363636363638
1687,50,3.3636363636363638
2141,35,3.3636363636363638
2605,56,3.3636363636363638
543,50,3.3636363636363638
765,45,3.3636363636363638
3738,35,3.3636363636363638
2371,56,3.3636363636363638
1922,35,3.3636363636363638
2140,45,3.3636363636363638
2759,56,3.3636363636363638
3457,45,3.3636363636363638
3886,18,3.3636363636363638
3643,45,3.3636363636363638
3320,35,3.3636363636363638
333,35,3.3636363636363638
997,25,3.3636363636363638
2257,25,3.3636363636363638
2249,45,3.3636363636363638
481,18,3.3620689655172415
1688,25,3.361904761904762
1923,56,3.361111111111111
2454,25,3.361111111111111
2747,50,3.361111111111111
2803,35,3.360655737704918
3155,35,3.360655737704918
1542,45,3.36
3566,50,3.36
1542,18,3.36
3793,50,3.36
3869,45,3.36
2407,18,3.36
2344,25,3.36
2100,25,3.35966735966736
3040,25,3.3594771241830066
3755,35,3.359375
1620,35,3.359375
3948,45,3.359375
3082,18,3.3592233009708736
2145,45,3.358974358974359
2959,50,3.358974358974359
2657,35,3.3588850174216027
2346,35,3.358695652173913
2322,35,3.358490566037736
3300,25,3.3580786026200875
2116,18,3.3580246913580245
361,25,3.3577981651376145
1892,56,3.357142857142857
2561,45,3.357142857142857
1009,45,3.357142857142857
1596,25,3.357142857142857
3375,56,3.357142857142857
507,50,3.357142857142857
1350,50,3.357142857142857
2110,50,3.357142857142857
2290,50,3.357142857142857
2331,50,3.357142857142857
2025,45,3.357142857142857
2485,1,3.357142857142857
1442,18,3.357142857142857
2166,35,3.357142857142857
252,1,3.357142857142857
1353,50,3.357142857142857
1687,56,3.357142857142857
1967,1,3.357142857142857
1027,50,3.357142857142857
72,35,3.357142857142857
3635,56,3.357142857142857
587,25,3.356993736951983
2539,18,3.356060606060606
1615,18,3.3559322033898304
231,18,3.3559322033898304
648,50,3.3555555555555556
1380,18,3.3555555555555556
2372,18,3.3555555555555556
2662,18,3.3555555555555556
2,50,3.3555555555555556
2282,35,3.3555555555555556
3798,35,3.3552631578947367
2363,35,3.3552631578947367
2181,25,3.3548387096774195
1375,56,3.3548387096774195
1190,35,3.3548387096774195
1785,35,3.3548387096774195
24,45,3.3541666666666665
2097,35,3.3541666666666665
434,45,3.3541666666666665
3155,18,3.353846153846154
1081,18,3.3529411764705883
3199,50,3.3529411764705883
2789,18,3.3529411764705883
2004,1,3.3529411764705883
1713,45,3.3529411764705883
3046,35,3.3529411764705883
2436,45,3.3529411764705883
2252,45,3.3529411764705883
1841,35,3.3529411764705883
1020,50,3.3529411764705883
3194,50,3.3529411764705883
3858,25,3.3529411764705883
2025,50,3.3529411764705883
1911,1,3.3529411764705883
183,25,3.3529411764705883
2280,35,3.3529411764705883
3250,25,3.3525641025641026
3623,45,3.352272727272727
164,18,3.3513513513513513
3011,45,3.3513513513513513
2369,45,3.351063829787234
2941,25,3.3508771929824563
1653,50,3.3508771929824563
2065,35,3.3507462686567164
2287,45,3.35
2232,25,3.35
2826,50,3.35
408,18,3.35
3928,56,3.35
1727,50,3.35
2975,35,3.35
1941,18,3.35
3615,25,3.3495934959349594
1049,18,3.349514563106796
144,35,3.3493975903614457
3598,25,3.3492063492063493
3206,35,3.3488372093023258
1701,35,3.3488372093023258
2628,45,3.348684210526316
3740,35,3.3486238532110093
1569,25,3.3486238532110093
1753,18,3.348314606741573
3704,50,3.347826086956522
340,18,3.347826086956522
2746,1,3.347826086956522
3926,35,3.347826086956522
1332,35,3.347826086956522
2551,25,3.3473684210526318
2065,50,3.3469387755102042
735,25,3.3469387755102042
1892,35,3.3466666666666667
3441,25,3.3464912280701755
3404,45,3.3461538461538463
3197,45,3.3461538461538463
3145,25,3.3461538461538463
1025,1,3.3461538461538463
3308,45,3.3461538461538463
99,25,3.3461538461538463
3082,45,3.3461538461538463
511,18,3.3454545454545452
2622,35,3.3452380952380953
1648,35,3.3448275862068964
700,25,3.3448275862068964
2657,1,3.3448275862068964
1597,18,3.3446601941747574
1645,25,3.3444444444444446
1409,35,3.3444444444444446
1711,45,3.3442622950819674
3519,35,3.3442622950819674
2376,35,3.34375
1616,45,3.34375
1921,45,3.34375
748,45,3.34375
1088,35,3.3435114503816794
2135,35,3.343283582089552
144,45,3.342857142857143
1047,18,3.342857142857143
288,18,3.3424657534246576
2043,35,3.3421052631578947
3263,45,3.3421052631578947
3032,25,3.3421052631578947
2759,25,3.3419354838709676
145,18,3.341880341880342
2490,45,3.341463414634146
3686,25,3.3412322274881516
3179,25,3.3411764705882354
3698,18,3.340909090909091
2167,45,3.3404255319148937
2015,50,3.3404255319148937
2861,35,3.34
2457,25,3.33974358974359
2395,50,3.339622641509434
2022,35,3.338709677419355
2454,35,3.338582677165354
1840,25,3.338235294117647
3185,35,3.338235294117647
3809,35,3.338129496402878
1876,45,3.3380281690140845
70,35,3.3379310344827586
3565,18,3.3375
368,35,3.335664335664336
2002,35,3.335526315789474
198,25,3.3345195729537367
767,50,3.3333333333333335
3215,45,3.3333333333333335
2544,18,3.3333333333333335
896,56,3.3333333333333335
3822,45,3.3333333333333335
961,35,3.3333333333333335
1587,1,3.3333333333333335
2789,56,3.3333333333333335
2295,35,3.3333333333333335
3422,45,3.3333333333333335
3525,50,3.3333333333333335
2650,25,3.3333333333333335
605,50,3.3333333333333335
1666,35,3.3333333333333335
275,45,3.3333333333333335
1502,18,3.3333333333333335
175,18,3.3333333333333335
1666,45,3.3333333333333335
2215,25,3.3333333333333335
4,1,3.3333333333333335
443,35,3.3333333333333335
1833,56,3.3333333333333335
2675,45,3.3333333333333335
3567,18,3.3333333333333335
2048,56,3.3333333333333335
3214,45,3.3333333333333335
2103,35,3.3333333333333335
43,18,3.3333333333333335
417,45,3.3333333333333335
3680,45,3.3333333333333335
158,56,3.3333333333333335
2166,45,3.3333333333333335
813,56,3.3333333333333335
2307,35,3.3333333333333335
2301,1,3.3333333333333335
3627,18,3.3333333333333335
1482,56,3.3333333333333335
3086,1,3.3333333333333335
3261,56,3.3333333333333335
963,50,3.3333333333333335
2185,35,3.3333333333333335
3691,18,3.3333333333333335
2101,18,3.3333333333333335
1581,45,3.3333333333333335
3106,25,3.3333333333333335
850,35,3.3333333333333335
81,45,3.3333333333333335
3845,50,3.3333333333333335
2370,18,3.3333333333333335
523,56,3.3333333333333335
3378,25,3.3333333333333335
297,35,3.3333333333333335
2963,45,3.3333333333333335
1928,56,3.3333333333333335
2902,56,3.3333333333333335
2891,1,3.3333333333333335
408,35,3.3333333333333335
2813,35,3.3333333333333335
3414,45,3.3333333333333335
755,45,3.3333333333333335
992,18,3.3333333333333335
233,1,3.3333333333333335
2049,45,3.3333333333333335
3067,1,3.3333333333333335
31,50,3.3333333333333335
3142,25,3.3333333333333335
2842,18,3.3333333333333335
2894,50,3.3333333333333335
1895,50,3.3333333333333335
1874,25,3.3333333333333335
2282,50,3.3333333333333335
2875,1,3.3333333333333335
343,35,3.3333333333333335
1425,56,3.3333333333333335
2727,45,3.3333333333333335
2676,50,3.3333333333333335
3604,1,3.3333333333333335
2247,1,3.3333333333333335
2551,50,3.3333333333333335
3174,45,3.3333333333333335
3185,1,3.3333333333333335
3726,45,3.3333333333333335
3240,25,3.3333333333333335
3346,35,3.3333333333333335
1919,35,3.3333333333333335
3167,18,3.3333333333333335
3122,56,3.3333333333333335
2901,1,3.3333333333333335
476,50,3.3333333333333335
724,56,3.3333333333333335
3926,25,3.3333333333333335
2047,25,3.3333333333333335
2913,25,3.3333333333333335
3047,25,3.3333333333333335
575,1,3.3333333333333335
3794,18,3.3333333333333335
112,56,3.3333333333333335
1713,56,3.3333333333333335
3314,45,3.3333333333333335
769,25,3.3333333333333335
1351,35,3.3333333333333335
3489,56,3.3333333333333335
627,35,3.3333333333333335
2427,45,3.3333333333333335
3197,56,3.3333333333333335
78,35,3.3333333333333335
798,56,3.3333333333333335
345,1,3.3333333333333335
1809,35,3.3333333333333335
3157,45,3.3333333333333335
1180,18,3.3333333333333335
3473,45,3.3333333333333335
1875,56,3.3333333333333335
1621,45,3.3333333333333335
3078,45,3.3333333333333335
2877,56,3.3333333333333335
422,50,3.3333333333333335
1703,1,3.3333333333333335
3502,35,3.3333333333333335
2585,56,3.3333333333333335
271,35,3.3333333333333335
3140,35,3.3333333333333335
1413,35,3.3333333333333335
2635,45,3.3333333333333335
2519,45,3.3333333333333335
2896,45,3.3333333333333335
2566,45,3.3333333333333335
3250,56,3.3333333333333335
251,35,3.3333333333333335
385,35,3.3333333333333335
2418,50,3.3333333333333335
388,50,3.3333333333333335
2261,25,3.3333333333333335
210,45,3.3333333333333335
2618,25,3.3333333333333335
3559,25,3.3333333333333335
1619,56,3.3333333333333335
2504,45,3.3333333333333335
3870,18,3.3333333333333335
2156,25,3.3333333333333335
2853,18,3.3333333333333335
157,56,3.3333333333333335
145,1,3.3333333333333335
2820,1,3.3333333333333335
407,45,3.3333333333333335
188,1,3.3333333333333335
1188,1,3.3333333333333335
2577,18,3.3333333333333335
1114,56,3.3333333333333335
283,35,3.3333333333333335
383,1,3.3333333333333335
2516,1,3.3333333333333335
2476,1,3.3333333333333335
3786,35,3.3333333333333335
2738,56,3.3333333333333335
2284,25,3.3333333333333335
3760,45,3.3333333333333335
2439,35,3.3333333333333335
3115,1,3.3333333333333335
2850,25,3.3333333333333335
3892,1,3.3333333333333335
197,50,3.3333333333333335
3568,25,3.3333333333333335
2985,1,3.3333333333333335
3594,25,3.3333333333333335
2403,1,3.3333333333333335
970,56,3.3333333333333335
896,35,3.3333333333333335
379,50,3.3333333333333335
1395,1,3.3333333333333335
3926,56,3.3333333333333335
1006,35,3.3333333333333335
1667,56,3.3333333333333335
3847,45,3.3333333333333335
3330,45,3.3333333333333335
35,56,3.3333333333333335
1582,45,3.3333333333333335
2282,56,3.3333333333333335
1657,35,3.3333333333333335
2326,45,3.3333333333333335
761,50,3.3333333333333335
558,50,3.3333333333333335
46,45,3.3333333333333335
498,45,3.3333333333333335
2366,18,3.3333333333333335
197,56,3.3333333333333335
3642,56,3.3333333333333335
3118,1,3.3333333333333335
3333,45,3.3333333333333335
802,56,3.3333333333333335
159,56,3.3333333333333335
1621,1,3.3333333333333335
1413,1,3.3333333333333335
107,1,3.3333333333333335
3932,1,3.3333333333333335
3732,18,3.3333333333333335
2331,1,3.3333333333333335
2786,18,3.3333333333333335
2678,45,3.3333333333333335
1880,50,3.3333333333333335
2573,50,3.3333333333333335
2461,1,3.3333333333333335
2706,45,3.3333333333333335
2897,35,3.3333333333333335
3884,45,3.3333333333333335
1669,25,3.3333333333333335
753,35,3.3333333333333335
767,45,3.3333333333333335
566,25,3.3333333333333335
3333,56,3.3333333333333335
1053,35,3.3333333333333335
2146,50,3.3333333333333335
362,56,3.3333333333333335
2179,35,3.3333333333333335
2195,18,3.3333333333333335
700,18,3.3333333333333335
3910,56,3.3333333333333335
1217,1,3.3333333333333335
2330,50,3.3333333333333335
37,25,3.3333333333333335
3300,50,3.3333333333333335
472,45,3.3333333333333335
